SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
22,DC:A6:32:33:B0:BC,2020-07-23 10:31:00.609803,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-67
23,DC:A6:32:33:B0:BC,2020-07-23 10:31:01.365112,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
24,DC:A6:32:33:B0:BC,2020-07-23 10:31:02.180084,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-65
25,DC:A6:32:33:B0:BC,2020-07-23 10:31:03.005069,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
26,DC:A6:32:33:B0:BC,2020-07-23 10:31:05.009446,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
27,DC:A6:32:33:B0:BC,2020-07-23 10:31:06.047103,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-47
28,DC:A6:32:33:B0:BC,2020-07-23 10:31:08.031126,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-67
29,DC:A6:32:33:B0:BC,2020-07-23 10:31:09.950105,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
30,DC:A6:32:33:B0:BC,2020-07-23 10:31:10.222417,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
31,DC:A6:32:33:B0:BC,2020-07-23 10:31:11.277611,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-68
32,DC:A6:32:33:B0:BC,2020-07-23 10:31:12.097644,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-66
33,DC:A6:32:33:B0:BC,2020-07-23 10:31:14.080130,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-67
34,DC:A6:32:33:B0:BC,2020-07-23 10:31:15.678739,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
35,DC:A6:32:33:B0:BC,2020-07-23 10:31:16.036343,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-66
36,DC:A6:32:33:B0:BC,2020-07-23 10:31:17.607629,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
37,DC:A6:32:33:B0:BC,2020-07-23 10:31:18.710766,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
38,DC:A6:32:33:B0:BC,2020-07-23 10:31:19.262578,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
39,DC:A6:32:33:B0:BC,2020-07-23 10:31:20.089434,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-78
40,DC:A6:32:33:B0:BC,2020-07-23 10:31:22.011842,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
41,DC:A6:32:33:B0:BC,2020-07-23 10:31:24.017711,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
42,DC:A6:32:33:B0:BC,2020-07-23 10:31:26.022680,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
43,DC:A6:32:33:B0:BC,2020-07-23 10:31:28.027723,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-77
44,DC:A6:32:33:B0:BC,2020-07-23 10:31:29.440882,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
45,DC:A6:32:33:B0:BC,2020-07-23 10:31:31.446504,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
46,DC:A6:32:33:B0:BC,2020-07-23 10:31:33.452129,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
47,DC:A6:32:33:B0:BC,2020-07-23 10:31:34.086484,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-78
48,DC:A6:32:33:B0:BC,2020-07-23 10:31:36.027770,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
49,DC:A6:32:33:B0:BC,2020-07-23 10:31:38.032775,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
50,DC:A6:32:33:B0:BC,2020-07-23 10:31:40.037788,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
51,DC:A6:32:33:B0:BC,2020-07-23 10:31:42.042842,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-67
52,DC:A6:32:33:B0:BC,2020-07-23 10:31:44.047847,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-67
53,DC:A6:32:33:B0:BC,2020-07-23 10:31:45.093441,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
54,DC:A6:32:33:B0:BC,2020-07-23 10:31:47.065352,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
55,DC:A6:32:33:B0:BC,2020-07-23 10:31:48.111049,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
56,DC:A6:32:33:B0:BC,2020-07-23 10:31:49.494113,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-68
57,DC:A6:32:33:B0:BC,2020-07-23 10:31:50.045401,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
58,DC:A6:32:33:B0:BC,2020-07-23 10:31:51.179133,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
59,DC:A6:32:33:B0:BC,2020-07-23 10:31:53.084144,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
60,DC:A6:32:33:B0:BC,2020-07-23 10:31:54.459155,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-71
61,DC:A6:32:33:B0:BC,2020-07-23 10:31:55.007915,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-53
62,DC:A6:32:33:B0:BC,2020-07-23 10:31:56.656643,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
63,DC:A6:32:33:B0:BC,2020-07-23 10:31:57.515478,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
64,DC:A6:32:33:B0:BC,2020-07-23 10:31:58.074179,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
65,DC:A6:32:33:B0:BC,2020-07-23 10:32:00.079209,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
66,DC:A6:32:33:B0:BC,2020-07-23 10:32:01.070941,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-69
67,DC:A6:32:33:B0:BC,2020-07-23 10:32:03.076736,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-69
68,DC:A6:32:33:B0:BC,2020-07-23 10:32:04.069180,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
69,DC:A6:32:33:B0:BC,2020-07-23 10:32:05.775499,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
70,DC:A6:32:33:B0:BC,2020-07-23 10:32:06.004204,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
71,DC:A6:32:33:B0:BC,2020-07-23 10:32:08.009295,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
72,DC:A6:32:33:B0:BC,2020-07-23 10:32:10.013051,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-69
73,DC:A6:32:33:B0:BC,2020-07-23 10:32:11.298052,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
74,DC:A6:32:33:B0:BC,2020-07-23 10:32:12.109971,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
75,DC:A6:32:33:B0:BC,2020-07-23 10:32:14.115560,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
76,DC:A6:32:33:B0:BC,2020-07-23 10:32:15.964362,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
77,DC:A6:32:33:B0:BC,2020-07-23 10:32:16.059858,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
78,DC:A6:32:33:B0:BC,2020-07-23 10:32:17.841844,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
79,DC:A6:32:33:B0:BC,2020-07-23 10:32:18.441826,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
80,DC:A6:32:33:B0:BC,2020-07-23 10:32:19.765620,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-67
81,DC:A6:32:33:B0:BC,2020-07-23 10:32:21.201303,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
82,DC:A6:32:33:B0:BC,2020-07-23 10:32:22.843789,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-68
83,DC:A6:32:33:B0:BC,2020-07-23 10:32:23.135654,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-67
84,DC:A6:32:33:B0:BC,2020-07-23 10:32:24.250003,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
85,DC:A6:32:33:B0:BC,2020-07-23 10:32:25.065049,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
86,DC:A6:32:33:B0:BC,2020-07-23 10:32:27.070762,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-70
87,DC:A6:32:33:B0:BC,2020-07-23 10:32:28.835715,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
88,DC:A6:32:33:B0:BC,2020-07-23 10:32:29.106946,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-67
