SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
67,DC:A6:32:33:B0:BC,2020-07-23 10:29:08.020010,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-55
68,DC:A6:32:33:B0:BC,2020-07-23 10:29:10.025338,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
69,DC:A6:32:33:B0:BC,2020-07-23 10:29:11.671536,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-54
70,DC:A6:32:33:B0:BC,2020-07-23 10:29:13.051440,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
71,DC:A6:32:33:B0:BC,2020-07-23 10:29:14.154016,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
72,DC:A6:32:33:B0:BC,2020-07-23 10:29:16.159024,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
73,DC:A6:32:33:B0:BC,2020-07-23 10:29:18.163874,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-53
74,DC:A6:32:33:B0:BC,2020-07-23 10:29:19.117696,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-54
75,DC:A6:32:33:B0:BC,2020-07-23 10:29:21.033943,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-55
76,DC:A6:32:33:B0:BC,2020-07-23 10:29:22.073965,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-53
77,DC:A6:32:33:B0:BC,2020-07-23 10:29:24.078987,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
78,DC:A6:32:33:B0:BC,2020-07-23 10:29:25.156423,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-53
79,DC:A6:32:33:B0:BC,2020-07-23 10:29:26.047686,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-54
80,DC:A6:32:33:B0:BC,2020-07-23 10:29:27.638884,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-53
81,DC:A6:32:33:B0:BC,2020-07-23 10:29:28.747666,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-53
82,DC:A6:32:33:B0:BC,2020-07-23 10:29:29.583815,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
83,DC:A6:32:33:B0:BC,2020-07-23 10:29:30.125742,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-55
84,DC:A6:32:33:B0:BC,2020-07-23 10:29:32.130161,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-56
85,DC:A6:32:33:B0:BC,2020-07-23 10:29:33.353853,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-48
86,DC:A6:32:33:B0:BC,2020-07-23 10:29:34.728867,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
87,DC:A6:32:33:B0:BC,2020-07-23 10:29:35.003640,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-54
88,DC:A6:32:33:B0:BC,2020-07-23 10:29:37.008886,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-55
