SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
57,DC:A6:32:33:B0:BC,2020-07-11 10:28:53.102920,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
58,DC:A6:32:33:B0:BC,2020-07-11 10:28:55.107991,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
59,DC:A6:32:33:B0:BC,2020-07-11 10:28:57.113007,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-39
60,DC:A6:32:33:B0:BC,2020-07-11 10:28:59.118076,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
61,DC:A6:32:33:B0:BC,2020-07-11 10:29:00.100644,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
62,DC:A6:32:33:B0:BC,2020-07-11 10:29:01.299733,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
63,DC:A6:32:33:B0:BC,2020-07-11 10:29:02.014747,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-41
64,DC:A6:32:33:B0:BC,2020-07-11 10:29:03.120498,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
65,DC:A6:32:33:B0:BC,2020-07-11 10:29:05.038002,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
66,DC:A6:32:33:B0:BC,2020-07-11 10:29:06.310503,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
67,DC:A6:32:33:B0:BC,2020-07-11 10:29:07.238015,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
68,DC:A6:32:33:B0:BC,2020-07-11 10:29:08.050515,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-39
69,DC:A6:32:33:B0:BC,2020-07-11 10:29:10.055462,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
70,DC:A6:32:33:B0:BC,2020-07-11 10:29:12.060594,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-39
71,DC:A6:32:33:B0:BC,2020-07-11 10:29:14.065665,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-39
72,DC:A6:32:33:B0:BC,2020-07-11 10:29:15.543179,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-39
73,DC:A6:32:33:B0:BC,2020-07-11 10:29:16.090710,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
74,DC:A6:32:33:B0:BC,2020-07-11 10:29:17.408225,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-34
75,DC:A6:32:33:B0:BC,2020-07-11 10:29:19.413261,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-39
76,DC:A6:32:33:B0:BC,2020-07-11 10:29:21.418343,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-39
77,DC:A6:32:33:B0:BC,2020-07-11 10:29:22.642682,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
78,DC:A6:32:33:B0:BC,2020-07-11 10:29:24.020856,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
