SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
67,DC:A6:32:33:B0:BC,2020-07-11 10:31:55.121019,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
68,DC:A6:32:33:B0:BC,2020-07-11 10:31:57.126088,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
69,DC:A6:32:33:B0:BC,2020-07-11 10:31:58.381002,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
70,DC:A6:32:33:B0:BC,2020-07-11 10:31:59.209772,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
71,DC:A6:32:33:B0:BC,2020-07-11 10:32:00.623581,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
72,DC:A6:32:33:B0:BC,2020-07-11 10:32:02.137962,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
73,DC:A6:32:33:B0:BC,2020-07-11 10:32:03.061094,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
74,DC:A6:32:33:B0:BC,2020-07-11 10:32:05.066208,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-41
75,DC:A6:32:33:B0:BC,2020-07-11 10:32:06.653655,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
76,DC:A6:32:33:B0:BC,2020-07-11 10:32:07.034091,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
77,DC:A6:32:33:B0:BC,2020-07-11 10:32:09.038723,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-41
78,DC:A6:32:33:B0:BC,2020-07-11 10:32:11.043726,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
