SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
62,DC:A6:32:33:B0:BC,2020-07-11 10:36:58.072291,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-75
63,DC:A6:32:33:B0:BC,2020-07-11 10:37:00.077438,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-77
64,DC:A6:32:33:B0:BC,2020-07-11 10:37:01.426160,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
65,DC:A6:32:33:B0:BC,2020-07-11 10:37:02.693600,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
66,DC:A6:32:33:B0:BC,2020-07-11 10:37:03.542322,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
67,DC:A6:32:33:B0:BC,2020-07-11 10:37:04.631683,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-48
68,DC:A6:32:33:B0:BC,2020-07-11 10:37:05.033610,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-77
69,DC:A6:32:33:B0:BC,2020-07-11 10:37:07.038009,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
70,DC:A6:32:33:B0:BC,2020-07-11 10:37:08.624883,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-81
71,DC:A6:32:33:B0:BC,2020-07-11 10:37:09.802347,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
72,DC:A6:32:33:B0:BC,2020-07-11 10:37:10.177391,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
73,DC:A6:32:33:B0:BC,2020-07-11 10:37:11.107381,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
74,DC:A6:32:33:B0:BC,2020-07-11 10:37:12.203647,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
75,DC:A6:32:33:B0:BC,2020-07-11 10:37:13.007261,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-84
76,DC:A6:32:33:B0:BC,2020-07-11 10:37:14.672354,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
77,DC:A6:32:33:B0:BC,2020-07-11 10:37:15.793665,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-81
78,DC:A6:32:33:B0:BC,2020-07-11 10:37:16.357401,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-77
79,DC:A6:32:33:B0:BC,2020-07-11 10:37:17.707428,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
80,DC:A6:32:33:B0:BC,2020-07-11 10:37:18.433626,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-77
81,DC:A6:32:33:B0:BC,2020-07-11 10:37:20.438053,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
82,DC:A6:32:33:B0:BC,2020-07-11 10:37:21.267453,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-77
83,DC:A6:32:33:B0:BC,2020-07-11 10:37:22.907473,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
84,DC:A6:32:33:B0:BC,2020-07-11 10:37:23.057302,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-77
85,DC:A6:32:33:B0:BC,2020-07-11 10:37:24.007452,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-79
86,DC:A6:32:33:B0:BC,2020-07-11 10:37:26.033521,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-48
87,DC:A6:32:33:B0:BC,2020-07-11 10:37:27.223711,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-46
88,DC:A6:32:33:B0:BC,2020-07-11 10:37:29.017878,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
89,DC:A6:32:33:B0:BC,2020-07-11 10:37:30.621232,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-78
90,DC:A6:32:33:B0:BC,2020-07-11 10:37:31.439348,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-72
91,DC:A6:32:33:B0:BC,2020-07-11 10:37:32.016115,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
92,DC:A6:32:33:B0:BC,2020-07-11 10:37:33.373109,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-73
93,DC:A6:32:33:B0:BC,2020-07-11 10:37:34.462511,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
